REF_DATE,GEO,Educators_per_1000
2028-06-01,Manitoba,-9.763731300520728
2028-07-01,Manitoba,-11.455934727670346
2028-08-01,Manitoba,-9.774021074330737
2028-09-01,Manitoba,-5.7360353445789425
2028-10-01,Manitoba,1.036476642081718
2028-11-01,Manitoba,6.415143803740518
2028-12-01,Manitoba,0.3904023898332194
2029-01-01,Manitoba,8.882601607316031
2029-02-01,Manitoba,-6.538423415227608
2029-03-01,Manitoba,6.254535952030554
2029-04-01,Manitoba,0.6509749048005644
2029-05-01,Manitoba,-6.161279874775397
2029-06-01,Manitoba,-10.089306787065834
2029-07-01,Manitoba,-11.555049799980335
2029-08-01,Manitoba,-9.697167505023025
2029-09-01,Manitoba,-5.559754521862519
2029-10-01,Manitoba,1.1133470717710352
2029-11-01,Manitoba,6.147682248525059
2029-12-01,Manitoba,-0.77340397789325
2030-01-01,Manitoba,8.718400883254493
2030-02-01,Manitoba,-5.746669546419714
2030-03-01,Manitoba,6.2135765149425
2030-04-01,Manitoba,0.2886223811312445
2030-05-01,Manitoba,-6.5944630186287885
2030-06-01,Manitoba,-10.406363562046547
2030-07-01,Manitoba,-11.642502225007057
2030-08-01,Manitoba,-9.612649807452222
2030-09-01,Manitoba,-5.384636805285743
2030-10-01,Manitoba,1.1757839165665265
2030-11-01,Manitoba,5.858604357141816
2030-12-01,Manitoba,-1.927660359688938
2031-01-01,Manitoba,8.581364198093006
2031-02-01,Manitoba,-4.940546844799118
2031-03-01,Manitoba,6.150277492652744
2031-04-01,Manitoba,-0.08682591746933355
2031-05-01,Manitoba,-7.026906560670209
2031-06-01,Manitoba,-10.714517977735758
2031-07-01,Manitoba,-11.718375285577137
2031-08-01,Manitoba,-9.520902160044438
2031-09-01,Manitoba,-5.2112812261504615
2031-10-01,Manitoba,1.2234744023993778
2031-11-01,Manitoba,5.54836231077606
2031-12-01,Manitoba,-3.0710992314542573
2032-01-01,Manitoba,8.471553436314933
2032-02-01,Manitoba,-4.121217391799186
2032-03-01,Manitoba,5.7560470557057215
2032-04-01,Manitoba,0.48240169133802313
2032-05-01,Manitoba,-6.245390338264338
2032-06-01,Manitoba,-10.28116180494468
2032-07-01,Manitoba,-11.973365232099722
2032-08-01,Manitoba,-10.291451578756947
2032-09-01,Manitoba,-6.253465849013006
2032-10-01,Manitoba,0.5190461376559359
2032-11-01,Manitoba,5.897713299312697
2032-12-01,Manitoba,-0.12702811459657726
2033-01-01,Manitoba,8.365171102886992
2033-02-01,Manitoba,-7.05585391966763
2033-03-01,Manitoba,5.737105447601447
2033-04-01,Manitoba,0.1335444003659232
2033-05-01,Manitoba,-6.678710379201412
2033-06-01,Manitoba,-10.606737291491344
2033-07-01,Manitoba,-12.072480304409286
2033-08-01,Manitoba,-10.214598009446737
2033-09-01,Manitoba,-6.077185026286415
2033-10-01,Manitoba,0.5959165673410771
2033-11-01,Manitoba,5.630251744097977
2033-12-01,Manitoba,-1.2908344823417957
2034-01-01,Manitoba,8.200970378824707
2034-02-01,Manitoba,-6.264100050856263
2034-03-01,Manitoba,5.696146010510673
2034-04-01,Manitoba,-0.22880812330161504
2034-05-01,Manitoba,-7.111893523054457
2034-06-01,Manitoba,-10.923794066481628
2034-07-01,Manitoba,-12.159932729437733
2034-08-01,Manitoba,-10.130080311878487
2034-09-01,Manitoba,-5.902067309710494
2034-10-01,Manitoba,0.6583534121418029
2034-11-01,Manitoba,5.3411738527145145
2034-12-01,Manitoba,-2.445090864118457
2035-01-01,Manitoba,8.063933693663198
2035-02-01,Manitoba,-5.45797734923545
2035-03-01,Manitoba,5.632846988226472
2035-04-01,Manitoba,-0.6042564218979298
2035-05-01,Manitoba,-7.544337065096344
2035-06-01,Manitoba,-11.23194848216305
2035-07-01,Manitoba,-12.235805790006342
2035-08-01,Manitoba,-10.03833266447609
2035-09-01,Manitoba,-5.728711730572701
2035-10-01,Manitoba,0.706043897966111
2035-11-01,Manitoba,5.030931806346311
2035-12-01,Manitoba,-3.5885297358824952
2024-01-01,Alberta,8.427771577023368
2024-02-01,Alberta,3.8834832355648716
2024-03-01,Alberta,27.84740782530857
2024-04-01,Alberta,7.100402144157567
2024-05-01,Alberta,-16.223498496594015
2024-06-01,Alberta,-28.86026403606164
2024-07-01,Alberta,-32.71817421583648
2024-08-01,Alberta,-25.700425768496636
2024-09-01,Alberta,-11.444687955544767
2024-10-01,Alberta,10.422679800786831
2024-11-01,Alberta,25.854263016972688
2024-12-01,Alberta,1.2638677762779416
2025-01-01,Alberta,8.117102687829243
2025-02-01,Alberta,-6.278910834178975
2025-03-01,Alberta,27.80216557386867
2025-04-01,Alberta,6.026943153214165
2025-05-01,Alberta,-17.46372106889117
2025-06-01,Alberta,-29.669041744934322
2025-07-01,Alberta,-32.74116766358962
2025-08-01,Alberta,-25.164698253390483
2025-09-01,Alberta,-10.64256531658536
2025-10-01,Alberta,10.798601034151199
2025-11-01,Alberta,25.046372956532014
2025-12-01,Alberta,-2.27199625971977
2026-01-01,Alberta,7.830580921868429
2026-02-01,Alberta,-3.2125515930703417
2026-03-01,Alberta,27.679148248067335
2026-04-01,Alberta,4.9112232668229385
2026-05-01,Alberta,-18.698526406160102
2026-06-01,Alberta,-30.446031434909177
2026-07-01,Alberta,-32.7255141754837
2026-08-01,Alberta,-24.606439349180093
2026-09-01,Alberta,-9.848665482221358
2026-10-01,Alberta,11.124036660948246
2026-11-01,Alberta,24.16914609880316
2026-12-01,Alberta,-5.7732691604014725
2027-01-01,Alberta,7.647543589835384
2027-02-01,Alberta,-0.11027410478540434
2027-03-01,Alberta,27.47761711716658
2027-04-01,Alberta,3.7548269742079334
2027-05-01,Alberta,-19.925876725600542
2027-06-01,Alberta,-31.190074738037964
2027-07-01,Alberta,-32.67167160985137
2027-08-01,Alberta,-24.027213797998293
2027-09-01,Alberta,-9.06496641144275
2027-10-01,Alberta,11.398139125785494
2027-11-01,Alberta,23.224306077598825
2027-12-01,Alberta,-9.23571869300688
2028-01-01,Alberta,7.567928317194819
2028-02-01,Alberta,3.0236399757234365
2028-03-01,Alberta,26.987564565482913
2028-04-01,Alberta,6.240558884328404
2028-05-01,Alberta,-17.083341756438
2028-06-01,Alberta,-29.720107295897808
2028-07-01,Alberta,-33.578017475667224
2028-08-01,Alberta,-26.560269028330936
2028-09-01,Alberta,-12.304531215363683
2028-10-01,Alberta,9.562836540957978
2028-11-01,Alberta,24.994419757125204
2028-12-01,Alberta,0.4040245164465155
2029-01-01,Alberta,7.257259427998907
2029-02-01,Alberta,-7.13875409400802
2029-03-01,Alberta,26.9423223140362
2029-04-01,Alberta,5.167099893387853
2029-05-01,Alberta,-18.32356432873127
2029-06-01,Alberta,-30.528885004780836
2029-07-01,Alberta,-33.60101092342301
2029-08-01,Alberta,-26.024541513223486
2029-09-01,Alberta,-11.502408576429351
2029-10-01,Alberta,9.938757774329794
2029-11-01,Alberta,24.186529696694933
2029-12-01,Alberta,-3.1318395195111757
2030-01-01,Alberta,6.970737662039099
2030-02-01,Alberta,-4.072394852860437
2030-03-01,Alberta,26.81930498824481
2030-04-01,Alberta,4.0513800069988255
2030-05-01,Alberta,-19.558369665973192
2030-06-01,Alberta,-31.305874694749367
2030-07-01,Alberta,-33.58535743530806
2030-08-01,Alberta,-25.46628260902874
2030-09-01,Alberta,-10.708508742070103
2030-10-01,Alberta,10.264193401110099
2030-11-01,Alberta,23.309302838974027
2030-12-01,Alberta,-6.633112420219536
2031-01-01,Alberta,6.787700330005826
2031-02-01,Alberta,-0.9701173645884258
2031-03-01,Alberta,26.617773857334534
2031-04-01,Alberta,2.8949837143721635
2031-05-01,Alberta,-20.785719985434472
2031-06-01,Alberta,-32.049917997867794
2031-07-01,Alberta,-33.53151486968373
2031-08-01,Alberta,-24.887057057854292
2031-09-01,Alberta,-9.924809671276
2031-10-01,Alberta,10.538295865963422
2031-11-01,Alberta,22.364462817773173
2031-12-01,Alberta,-10.095561952803198
2032-01-01,Alberta,6.70808505736689
2032-02-01,Alberta,2.1637967158552125
2032-03-01,Alberta,26.127721305647388
2032-04-01,Alberta,5.380715624502978
2032-05-01,Alberta,-17.94318501627174
2032-06-01,Alberta,-30.57995055570673
2032-07-01,Alberta,-34.43786073549357
2032-08-01,Alberta,-27.42011228814848
2032-09-01,Alberta,-13.164374475207707
2032-10-01,Alberta,8.70299328114011
2032-11-01,Alberta,24.134576497304387
2032-12-01,Alberta,-0.45581874338346307
2033-01-01,Alberta,6.397416168170492
2033-02-01,Alberta,-7.998597353873574
2033-03-01,Alberta,26.082479054205628
2033-04-01,Alberta,4.3072566335385325
2033-05-01,Alberta,-19.18340758854906
2033-06-01,Alberta,-31.388728264596622
2033-07-01,Alberta,-34.46085418324798
2033-08-01,Alberta,-26.88438477303142
2033-09-01,Alberta,-12.362251836240407
2033-10-01,Alberta,9.078914514500154
2033-11-01,Alberta,23.326686436876997
2033-12-01,Alberta,-3.9916827794016685
2034-01-01,Alberta,6.110894402209409
2034-02-01,Alberta,-4.932238112713121
2034-03-01,Alberta,25.9594617284089
2034-04-01,Alberta,3.191536747160561
2034-05-01,Alberta,-20.41821292578966
2034-06-01,Alberta,-32.1657179545953
2034-07-01,Alberta,-34.44520069514218
2034-08-01,Alberta,-26.326125868846496
2034-09-01,Alberta,-11.568352001884598
2034-10-01,Alberta,9.40435014129599
2034-11-01,Alberta,22.449459579152908
2034-12-01,Alberta,-7.492955680048082
2035-01-01,Alberta,5.927857070176179
2035-02-01,Alberta,-1.829960624441723
2035-03-01,Alberta,25.757930597518495
2035-04-01,Alberta,2.0351404545473493
2035-05-01,Alberta,-21.64556324525342
2035-06-01,Alberta,-32.90976125768874
2035-07-01,Alberta,-34.391358129510486
2035-08-01,Alberta,-25.746900317690443
2035-09-01,Alberta,-10.784652931080778
2035-10-01,Alberta,9.678452606121155
2035-11-01,Alberta,21.504619557944658
2035-12-01,Alberta,-10.955405212629083
2024-01-01,Ontario,10.537323083280821
2024-02-01,Ontario,2.222057667633086
2024-03-01,Ontario,19.14292016999727
2024-04-01,Ontario,5.586834195155697
2024-05-01,Ontario,-9.8939877464366
2024-06-01,Ontario,-18.392508755058795
2024-07-01,Ontario,-21.11369217564711
2024-08-01,Ontario,-16.543759223512893
2024-09-01,Ontario,-7.090517122751468
2024-10-01,Ontario,7.5639542552357275
2024-11-01,Ontario,18.0614021928622
2024-12-01,Ontario,1.8901952530322008
2025-01-01,Ontario,10.403210847973176
2025-02-01,Ontario,-4.453974772925455
2025-03-01,Ontario,19.18811547501759
2025-04-01,Ontario,4.9385094194882955
2025-05-01,Ontario,-10.663979532630348
2025-06-01,Ontario,-18.880953125731274
2025-07-01,Ontario,-21.080538103347067
2025-08-01,Ontario,-16.135480394141638
2025-09-01,Ontario,-6.499162986982662
2025-10-01,Ontario,7.878437987376077
2025-11-01,Ontario,17.58807128036463
2025-12-01,Ontario,-0.4241983901605897
2026-01-01,Ontario,10.264705342068272
2026-02-01,Ontario,-2.369137846991257
2026-03-01,Ontario,19.181824530248168
2026-04-01,Ontario,4.261740161297792
2026-05-01,Ontario,-11.430799270298909
2026-06-01,Ontario,-19.348490252420437
2026-07-01,Ontario,-21.02158908393545
2026-08-01,Ontario,-15.711923745891491
2026-09-01,Ontario,-5.912940581623891
2026-10-01,Ontario,8.159437633477442
2026-11-01,Ontario,17.06830613797576
2026-12-01,Ontario,-2.715381158119198
2027-01-01,Ontario,10.193328075287024
2027-02-01,Ontario,-0.2589439579223628
2027-03-01,Ontario,19.123522017151146
2027-04-01,Ontario,3.5575602171426772
2027-05-01,Ontario,-12.193090294379905
2027-06-01,Ontario,-19.794337073740593
2027-07-01,Ontario,-20.937135105834248
2027-08-01,Ontario,-15.274122981954907
2027-09-01,Ontario,-5.333170418511846
2027-10-01,Ontario,8.406372938627507
2027-11-01,Ontario,16.503241116428136
2027-12-01,Ontario,-4.980540874410554
2028-01-01,Ontario,10.189060890064493
2028-02-01,Ontario,1.87379547440827
2028-03-01,Ontario,18.79465797678302
2028-04-01,Ontario,5.238572001938745
2028-05-01,Ontario,-10.242249939663413
2028-06-01,Ontario,-18.740770948280048
2028-07-01,Ontario,-21.461954368864788
2028-08-01,Ontario,-16.892021416732906
2028-09-01,Ontario,-7.4387793159613045
2028-10-01,Ontario,7.21569206201933
2028-11-01,Ontario,17.713139999633675
2028-12-01,Ontario,1.5419330598139573
2029-01-01,Ontario,10.054948654755592
2029-02-01,Ontario,-4.802236966142059
2029-03-01,Ontario,18.83985328179849
2029-04-01,Ontario,4.590247226273149
2029-05-01,Ontario,-11.01224172585443
2029-06-01,Ontario,-19.229215318959515
2029-07-01,Ontario,-21.428800296566447
2029-08-01,Ontario,-16.483742587360904
2029-09-01,Ontario,-6.847425180209249
2029-10-01,Ontario,7.530175794164585
2029-11-01,Ontario,17.239809087142845
2029-12-01,Ontario,-0.7724605833519635
2030-01-01,Ontario,9.916443148851366
2030-02-01,Ontario,-2.717400040182049
2030-03-01,Ontario,18.833562337035815
2030-04-01,Ontario,3.913477968084438
2030-05-01,Ontario,-11.779061463504835
2030-06-01,Ontario,-19.69675244564448
2030-07-01,Ontario,-21.369851277149078
2030-08-01,Ontario,-16.060185939121155
2030-09-01,Ontario,-6.2612027748537695
2030-10-01,Ontario,7.811175440254625
2030-11-01,Ontario,16.720043944759
2030-12-01,Ontario,-3.0636433513282757
2031-01-01,Ontario,9.845065882070152
2031-02-01,Ontario,-0.6072061511217481
2031-03-01,Ontario,18.775259823932462
2031-04-01,Ontario,3.2092980239218307
2031-05-01,Ontario,-12.541352487599804
2031-06-01,Ontario,-20.142599266957774
2031-07-01,Ontario,-21.285397299052985
2031-08-01,Ontario,-15.622385175189407
2031-09-01,Ontario,-5.681432611731346
2031-10-01,Ontario,8.05811074541545
2031-11-01,Ontario,16.154978923213736
2031-12-01,Ontario,-5.3288030676053575
2032-01-01,Ontario,9.840798696848449
2032-02-01,Ontario,1.5255332811657056
2032-03-01,Ontario,18.446395783561975
2032-04-01,Ontario,4.890309808724952
2032-05-01,Ontario,-10.590512132883115
2032-06-01,Ontario,-19.089033141483384
2032-07-01,Ontario,-21.810216562079752
2032-08-01,Ontario,-17.240283609941887
2032-09-01,Ontario,-7.787041509187899
2032-10-01,Ontario,6.867429868810183
2032-11-01,Ontario,17.364877806422367
2032-12-01,Ontario,1.193670866596767
2033-01-01,Ontario,9.706686461539475
2033-02-01,Ontario,-5.150499159382911
2033-03-01,Ontario,18.491591088581195
2033-04-01,Ontario,4.2419850330434
2033-05-01,Ontario,-11.360503919063387
2033-06-01,Ontario,-19.57747751216722
2033-07-01,Ontario,-21.77706248978049
2033-08-01,Ontario,-16.83200478056359
2033-09-01,Ontario,-7.195687373413703
2033-10-01,Ontario,7.18191360094753
2033-11-01,Ontario,16.891546893933363
2033-12-01,Ontario,-1.1207227766097023
2034-01-01,Ontario,9.568180955634334
2034-02-01,Ontario,-3.065662233414405
2034-03-01,Ontario,18.485300143814637
2034-04-01,Ontario,3.565215774861552
2034-05-01,Ontario,-12.12732365671301
2034-06-01,Ontario,-20.045014638872495
2034-07-01,Ontario,-21.718113470368937
2034-08-01,Ontario,-16.40844813233026
2034-09-01,Ontario,-6.60946496806047
2034-10-01,Ontario,7.462913247048166
2034-11-01,Ontario,16.371781751547587
2034-12-01,Ontario,-3.411905544544557
2035-01-01,Ontario,9.49680368885312
2035-02-01,Ontario,-0.9554683443543605
2035-03-01,Ontario,18.42699763072421
2035-04-01,Ontario,2.8610358307079373
2035-05-01,Ontario,-12.88961468080949
2035-06-01,Ontario,-20.490861460169054
2035-07-01,Ontario,-21.63365949226815
2035-08-01,Ontario,-15.970647368410733
2035-09-01,Ontario,-6.029694804931672
2035-10-01,Ontario,7.709848552190208
2035-11-01,Ontario,15.806716729997383
2035-12-01,Ontario,-5.67706526081968
2024-01-01,Canada,10.067696672240022
2024-02-01,Canada,-4.175887436228217
2024-03-01,Canada,-3.158238921230222
2024-04-01,Canada,-3.0513672213240586
2024-05-01,Canada,-3.042880868989835
2024-06-01,Canada,-3.0645246774103176
2024-07-01,Canada,-3.0702281800447766
2024-08-01,Canada,-3.060414671998672
2024-09-01,Canada,-3.0368212532719028
2024-10-01,Canada,-3.0410240132197455
2024-11-01,Canada,-3.138676852212845
2024-12-01,Canada,-4.242912884836716
2025-01-01,Canada,9.900083710229948
2025-02-01,Canada,-4.233014729493928
2025-03-01,Canada,-3.226933219834295
2025-04-01,Canada,-3.126937160865939
2025-05-01,Canada,-3.1219120959429385
2025-06-01,Canada,-3.1446382423939556
2025-07-01,Canada,-3.150809758411284
2025-08-01,Canada,-3.1413513644763036
2025-09-01,Canada,-3.119344393360179
2025-10-01,Canada,-3.128380450389058
2025-11-01,Canada,-3.2354176201718308
2025-12-01,Canada,-4.342881912336399
2026-01-01,Canada,9.853307861647497
2026-02-01,Canada,-4.324182647382257
2026-03-01,Canada,-3.2952538074505147
2026-04-01,Canada,-3.202517463017691
2026-05-01,Canada,-3.201033950303001
2026-06-01,Canada,-3.224826980815407
2026-07-01,Canada,-3.2314734313945657
2026-08-01,Canada,-3.222400375780464
2026-09-01,Canada,-3.2020233170270918
2026-10-01,Canada,-3.2158259972965677
2026-11-01,Canada,-3.3318469719021
2026-12-01,Canada,-4.4399177028336485
2027-01-01,Canada,9.801032100040583
2027-02-01,Canada,-4.41332280167274
2027-03-01,Canada,-3.363220809585374
2027-04-01,Canada,-3.2781202371125198
2027-05-01,Canada,-3.2802517470135086
2027-06-01,Canada,-3.3050933965952973
2027-07-01,Canada,-3.312219968657904
2027-08-01,Canada,-3.303560992850723
2027-09-01,Canada,-3.2848531914282537
2027-10-01,Canada,-3.303346275535388
2027-11-01,Canada,-3.4279388617860387
2027-12-01,Canada,-4.534086553825542
2028-01-01,Canada,9.743229345312109
2028-02-01,Canada,-4.50035476315618
2028-03-01,Canada,-3.4827062481583275
2028-04-01,Canada,-3.3758345482527634
2028-05-01,Canada,-3.3673481959187113
2028-06-01,Canada,-3.388992004338025
2028-07-01,Canada,-3.394695506972822
2028-08-01,Canada,-3.3848819989264434
2028-09-01,Canada,-3.3612885801998775
2028-10-01,Canada,-3.3654913401471083
2028-11-01,Canada,-3.463144179140568
2028-12-01,Canada,-4.567380211764956
2029-01-01,Canada,9.575616383302007
2029-02-01,Canada,-4.55748205642195
2029-03-01,Canada,-3.551400546762329
2029-04-01,Canada,-3.4514044877946763
2029-05-01,Canada,-3.446379422871486
2029-06-01,Canada,-3.469105569321772
2029-07-01,Canada,-3.4752770853393353
2029-08-01,Canada,-3.46581869140441
2029-09-01,Canada,-3.443811720288263
2029-10-01,Canada,-3.4528477773170043
2029-11-01,Canada,-3.559884947099909
2029-12-01,Canada,-4.667349239264303
2030-01-01,Canada,9.528840534719231
2030-02-01,Canada,-4.6486499743105885
2030-03-01,Canada,-3.6197211343790245
2030-04-01,Canada,-3.526984789946154
2030-05-01,Canada,-3.5255012772306693
2030-06-01,Canada,-3.5492943077435
2030-07-01,Canada,-3.5559407583226075
2030-08-01,Canada,-3.5468677027083864
2030-09-01,Canada,-3.526490643955441
2030-10-01,Canada,-3.5402933242254457
2030-11-01,Canada,-3.6563142988300976
2030-12-01,Canada,-4.7643850297613035
2031-01-01,Canada,9.476564773112607
2031-02-01,Canada,-4.737790128600876
2031-03-01,Canada,-3.687688136513019
2031-04-01,Canada,-3.60258756403982
2031-05-01,Canada,-3.604719073941747
2031-06-01,Canada,-3.629560723523222
2031-07-01,Canada,-3.6366872955859204
2031-08-01,Canada,-3.62802831977859
2031-09-01,Canada,-3.6093205183563963
2031-10-01,Canada,-3.627813602464418
2031-11-01,Canada,-3.752406188714395
2031-12-01,Canada,-4.858553880753915
2032-01-01,Canada,9.418762018384006
2032-02-01,Canada,-4.8248220900841154
2032-03-01,Canada,-3.807173575086365
2032-04-01,Canada,-3.7003018751799845
2032-05-01,Canada,-3.691815522846511
2032-06-01,Canada,-3.7134593312664648
2032-07-01,Canada,-3.7191628339008647
2032-08-01,Canada,-3.709349325854634
2032-09-01,Canada,-3.685755907127811
2032-10-01,Canada,-3.689958667076106
2032-11-01,Canada,-3.787611506068588
2032-12-01,Canada,-4.891847538692879
2033-01-01,Canada,9.251149056373837
2033-02-01,Canada,-4.8819493833501575
2033-03-01,Canada,-3.875867873690024
2033-04-01,Canada,-3.775871814722128
2033-05-01,Canada,-3.770846749799122
2033-06-01,Canada,-3.7935728962497826
2033-07-01,Canada,-3.7997444122673683
2033-08-01,Canada,-3.790286018332638
2033-09-01,Canada,-3.7682790472158905
2033-10-01,Canada,-3.7773151042451882
2033-11-01,Canada,-3.8843522740282572
2033-12-01,Canada,-4.99181656619246
2034-01-01,Canada,9.204373207791663
2034-02-01,Canada,-4.973117301238755
2034-03-01,Canada,-3.9441884613066636
2034-04-01,Canada,-3.851452116874159
2034-05-01,Canada,-3.849968604158745
2034-06-01,Canada,-3.8737616346716712
2034-07-01,Canada,-3.88040808525065
2034-08-01,Canada,-3.8713350296365947
2034-09-01,Canada,-3.8509579708830604
2034-10-01,Canada,-3.864760651153202
2034-11-01,Canada,-3.980781625758805
2034-12-01,Canada,-5.088852356689156
2035-01-01,Canada,9.152097446184463
2035-02-01,Canada,-5.062257455528739
2035-03-01,Canada,-4.01215546344222
2035-04-01,Canada,-3.927054890968129
2035-05-01,Canada,-3.9291864008693955
2035-06-01,Canada,-3.954028050451583
2035-07-01,Canada,-3.961154622513957
2035-08-01,Canada,-3.952495646706703
2035-09-01,Canada,-3.9337878452842334
2035-10-01,Canada,-3.952280929391856
2035-11-01,Canada,-4.076873515642412
2035-12-01,Canada,-5.183021207681469
