"REF_DATE","GEO","DGUID","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016","Canada","2016A000011124","Men+","16 to 64 years","Persons","249","units","0","v466975","1.2.97","12017767","","","","0"
"2017","Canada","2016A000011124","Men+","16 to 64 years","Persons","249","units","0","v466975","1.2.97","12110781","","","","0"
"2018","Canada","2016A000011124","Men+","16 to 64 years","Persons","249","units","0","v466975","1.2.97","12247025","","","","0"
"2019","Canada","2016A000011124","Men+","16 to 64 years","Persons","249","units","0","v466975","1.2.97","12384995","","","","0"
"2020","Canada","2016A000011124","Men+","16 to 64 years","Persons","249","units","0","v466975","1.2.97","12457507","","","","0"
"2021","Canada","2016A000011124","Men+","16 to 64 years","Persons","249","units","0","v466975","1.2.97","12457303","","","","0"
"2022","Canada","2016A000011124","Men+","16 to 64 years","Persons","249","units","0","v466975","1.2.97","12666186","","","","0"
"2023","Canada","2016A000011124","Men+","16 to 64 years","Persons","249","units","0","v466975","1.2.97","13111105","","","","0"
"2024","Canada","2016A000011124","Men+","16 to 64 years","Persons","249","units","0","v466975","1.2.97","13572757","","","","0"
"1971","Canada","2016A000011124","Men+","17 to 64 years","Persons","249","units","0","v466978","1.2.98","6487073","","","","0"
"1972","Canada","2016A000011124","Men+","17 to 64 years","Persons","249","units","0","v466978","1.2.98","6631974","","","","0"
"1973","Canada","2016A000011124","Men+","17 to 64 years","Persons","249","units","0","v466978","1.2.98","6785364","","","","0"
"1974","Canada","2016A000011124","Men+","17 to 64 years","Persons","249","units","0","v466978","1.2.98","6959860","","","","0"
"1975","Canada","2016A000011124","Men+","17 to 64 years","Persons","249","units","0","v466978","1.2.98","7130324","","","","0"
"1976","Canada","2016A000011124","Men+","17 to 64 years","Persons","249","units","0","v466978","1.2.98","7284971","","","","0"
"1977","Canada","2016A000011124","Men+","17 to 64 years","Persons","249","units","0","v466978","1.2.98","7436266","","","","0"
"1978","Canada","2016A000011124","Men+","17 to 64 years","Persons","249","units","0","v466978","1.2.98","7576381","","","","0"
"1979","Canada","2016A000011124","Men+","17 to 64 years","Persons","249","units","0","v466978","1.2.98","7709016","","","","0"
"1980","Canada","2016A000011124","Men+","17 to 64 years","Persons","249","units","0","v466978","1.2.98","7873452","","","","0"
"1981","Canada","2016A000011124","Men+","17 to 64 years","Persons","249","units","0","v466978","1.2.98","8036487","","","","0"
"1982","Canada","2016A000011124","Men+","17 to 64 years","Persons","249","units","0","v466978","1.2.98","8190278","","","","0"
"1983","Canada","2016A000011124","Men+","17 to 64 years","Persons","249","units","0","v466978","1.2.98","8309355","","","","0"
"1984","Canada","2016A000011124","Men+","17 to 64 years","Persons","249","units","0","v466978","1.2.98","8408942","","","","0"
"1985","Canada","2016A000011124","Men+","17 to 64 years","Persons","249","units","0","v466978","1.2.98","8490556","","","","0"
"1986","Canada","2016A000011124","Men+","17 to 64 years","Persons","249","units","0","v466978","1.2.98","8586937","","","","0"
"1987","Canada","2016A000011124","Men+","17 to 64 years","Persons","249","units","0","v466978","1.2.98","8708305","","","","0"
"1988","Canada","2016A000011124","Men+","17 to 64 years","Persons","249","units","0","v466978","1.2.98","8822574","","","","0"
"1989","Canada","2016A000011124","Men+","17 to 64 years","Persons","249","units","0","v466978","1.2.98","8977603","","","","0"
"1990","Canada","2016A000011124","Men+","17 to 64 years","Persons","249","units","0","v466978","1.2.98","9087833","","","","0"
"1991","Canada","2016A000011124","Men+","17 to 64 years","Persons","249","units","0","v466978","1.2.98","9191839","","","","0"
"1992","Canada","2016A000011124","Men+","17 to 64 years","Persons","249","units","0","v466978","1.2.98","9269496","","","","0"
"1993","Canada","2016A000011124","Men+","17 to 64 years","Persons","249","units","0","v466978","1.2.98","9358545","","","","0"
"1994","Canada","2016A000011124","Men+","17 to 64 years","Persons","249","units","0","v466978","1.2.98","9455787","","","","0"
"1995","Canada","2016A000011124","Men+","17 to 64 years","Persons","249","units","0","v466978","1.2.98","9549918","","","","0"
"1996","Canada","2016A000011124","Men+","17 to 64 years","Persons","249","units","0","v466978","1.2.98","9650893","","","","0"
"1997","Canada","2016A000011124","Men+","17 to 64 years","Persons","249","units","0","v466978","1.2.98","9771540","","","","0"
"1998","Canada","2016A000011124","Men+","17 to 64 years","Persons","249","units","0","v466978","1.2.98","9865875","","","","0"
"1999","Canada","2016A000011124","Men+","17 to 64 years","Persons","249","units","0","v466978","1.2.98","9975392","","","","0"
"2000","Canada","2016A000011124","Men+","17 to 64 years","Persons","249","units","0","v466978","1.2.98","10101466","","","","0"
"2001","Canada","2016A000011124","Men+","17 to 64 years","Persons","249","units","0","v466978","1.2.98","10253557","","","","0"
"2002","Canada","2016A000011124","Men+","17 to 64 years","Persons","249","units","0","v466978","1.2.98","10405677","","","","0"
"2003","Canada","2016A000011124","Men+","17 to 64 years","Persons","249","units","0","v466978","1.2.98","10532651","","","","0"
"2004","Canada","2016A000011124","Men+","17 to 64 years","Persons","249","units","0","v466978","1.2.98","10653212","","","","0"
"2005","Canada","2016A000011124","Men+","17 to 64 years","Persons","249","units","0","v466978","1.2.98","10773842","","","","0"
"2006","Canada","2016A000011124","Men+","17 to 64 years","Persons","249","units","0","v466978","1.2.98","10902276","","","","0"
"2007","Canada","2016A000011124","Men+","17 to 64 years","Persons","249","units","0","v466978","1.2.98","11023818","","","","0"
"2008","Canada","2016A000011124","Men+","17 to 64 years","Persons","249","units","0","v466978","1.2.98","11147757","","","","0"
"2009","Canada","2016A000011124","Men+","17 to 64 years","Persons","249","units","0","v466978","1.2.98","11271932","","","","0"
"2010","Canada","2016A000011124","Men+","17 to 64 years","Persons","249","units","0","v466978","1.2.98","11387399","","","","0"
"2011","Canada","2016A000011124","Men+","17 to 64 years","Persons","249","units","0","v466978","1.2.98","11477999","","","","0"
"2012","Canada","2016A000011124","Men+","17 to 64 years","Persons","249","units","0","v466978","1.2.98","11567812","","","","0"
"2013","Canada","2016A000011124","Men+","17 to 64 years","Persons","249","units","0","v466978","1.2.98","11647506","","","","0"
"2014","Canada","2016A000011124","Men+","17 to 64 years","Persons","249","units","0","v466978","1.2.98","11714908","","","","0"
"2015","Canada","2016A000011124","Men+","17 to 64 years","Persons","249","units","0","v466978","1.2.98","11736683","","","","0"
"2016","Canada","2016A000011124","Men+","17 to 64 years","Persons","249","units","0","v466978","1.2.98","11807408","","","","0"
"2017","Canada","2016A000011124","Men+","17 to 64 years","Persons","249","units","0","v466978","1.2.98","11907000","","","","0"
"2018","Canada","2016A000011124","Men+","17 to 64 years","Persons","249","units","0","v466978","1.2.98","12045273","","","","0"
"2019","Canada","2016A000011124","Men+","17 to 64 years","Persons","249","units","0","v466978","1.2.98","12180339","","","","0"
"2020","Canada","2016A000011124","Men+","17 to 64 years","Persons","249","units","0","v466978","1.2.98","12247245","","","","0"
"2021","Canada","2016A000011124","Men+","17 to 64 years","Persons","249","units","0","v466978","1.2.98","12247728","","","","0"
"2022","Canada","2016A000011124","Men+","17 to 64 years","Persons","249","units","0","v466978","1.2.98","12451047","","","","0"
"2023","Canada","2016A000011124","Men+","17 to 64 years","Persons","249","units","0","v466978","1.2.98","12887408","","","","0"
"2024","Canada","2016A000011124","Men+","17 to 64 years","Persons","249","units","0","v466978","1.2.98","13338140","","","","0"
"1971","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","7056149","","","","0"
"1972","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","7207717","","","","0"
"1973","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","7377461","","","","0"
"1974","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","7567240","","","","0"
"1975","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","7753848","","","","0"
"1976","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","7930208","","","","0"
"1977","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","8100003","","","","0"
"1978","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","8261506","","","","0"
"1979","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","8428761","","","","0"
"1980","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","8615043","","","","0"
"1981","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","8804446","","","","0"
"1982","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","8988826","","","","0"
"1983","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","9146764","","","","0"
"1984","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","9283371","","","","0"
"1985","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","9404493","","","","0"
"1986","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","9533675","","","","0"
"1987","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","9693473","","","","0"
"1988","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","9843370","","","","0"
"1989","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","10047755","","","","0"
"1990","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","10200455","","","","0"
"1991","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","10344933","","","","0"
"1992","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","10450949","","","","0"
"1993","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","10573132","","","","0"
"1994","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","10701352","","","","0"
"1995","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","10828139","","","","0"
"1996","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","10958426","","","","0"
"1997","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","11111877","","","","0"
"1998","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","11238589","","","","0"
"1999","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","11379481","","","","0"
"2000","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","11535262","","","","0"
"2001","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","11719092","","","","0"
"2002","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","11901571","","","","0"
"2003","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","12065092","","","","0"
"2004","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","12227380","","","","0"
"2005","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","12387180","","","","0"
"2006","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","12558144","","","","0"
"2007","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","12724285","","","","0"
"2008","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","12909398","","","","0"
"2009","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","13101415","","","","0"
"2010","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","13284617","","","","0"
"2011","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","13451644","","","","0"
"2012","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","13645781","","","","0"
"2013","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","13834156","","","","0"
"2014","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","14006121","","","","0"
"2015","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","14125204","","","","0"
"2016","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","14295528","","","","0"
"2017","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","14496082","","","","0"
"2018","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","14744417","","","","0"
"2019","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","14994985","","","","0"
"2020","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","15174180","","","","0"
"2021","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","15284716","","","","0"
"2022","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","15605971","","","","0"
"2023","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","16160036","","","","0"
"2024","Canada","2016A000011124","Men+","18 years and older","Persons","249","units","0","v466678","1.2.101","16725491","","","","0"
"1971","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","14159","","","","0"
"1972","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","15059","","","","0"
"1973","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","15900","","","","0"
"1974","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","16651","","","","0"
"1975","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","17586","","","","0"
"1976","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","18618","","","","0"
"1977","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","19039","","","","0"
"1978","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","19403","","","","0"
"1979","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","19989","","","","0"
"1980","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","19873","","","","0"
"1981","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","19743","","","","0"
"1982","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","19993","","","","0"
"1983","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","20078","","","","0"
"1984","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","20470","","","","0"
"1985","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","20724","","","","0"
"1986","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","20910","","","","0"
"1987","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","21409","","","","0"
"1988","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","21682","","","","0"
"1989","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","22414","","","","0"
"1990","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","23612","","","","0"
"1991","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","25348","","","","0"
"1992","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","26259","","","","0"
"1993","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","27164","","","","0"
"1994","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","27987","","","","0"
"1995","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","28076","","","","0"
"1996","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","28302","","","","0"
"1997","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","29064","","","","0"
"1998","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","30071","","","","0"
"1999","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","31084","","","","0"
"2000","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","32086","","","","0"
"2001","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","33118","","","","0"
"2002","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","34924","","","","0"
"2003","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","37301","","","","0"
"2004","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","39344","","","","0"
"2005","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","41686","","","","0"
"2006","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","44101","","","","0"
"2007","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","45969","","","","0"
"2008","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","48084","","","","0"
"2009","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","50318","","","","0"
"2010","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","54832","","","","0"
"2011","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","60118","","","","0"
"2012","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","65258","","","","0"
"2013","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","69408","","","","0"
"2014","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","74038","","","","0"
"2015","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","78308","","","","0"
"2016","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","84074","","","","0"
"2017","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","88270","","","","0"
"2018","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","92233","","","","0"
"2019","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","96136","","","","0"
"2020","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","99896","","","","0"
"2021","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","105051","","","","0"
"2022","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","109301","","","","0"
"2023","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","112563","","","","0"
"2024","Canada","2016A000011124","Men+","90 years and older","Persons","249","units","0","v466954","1.2.90","115297","","","","0"
"1971","Canada","2016A000011124","Men+","Median age","Years","308","units","0","v466690","1.2.105","25.8","","","","1"
"1972","Canada","2016A000011124","Men+","Median age","Years","308","units","0","v466690","1.2.105","26.0","","","","1"
"1973","Canada","2016A000011124","Men+","Median age","Years","308","units","0","v466690","1.2.105","26.3","","","","1"
"1974","Canada","2016A000011124","Men+","Median age","Years","308","units","0","v466690","1.2.105","26.6","","","","1"
"1975","Canada","2016A000011124","Men+","Median age","Years","308","units","0","v466690","1.2.105","26.9","","","","1"
"1976","Canada","2016A000011124","Men+","Median age","Years","308","units","0","v466690","1.2.105","27.2","","","","1"
"1977","Canada","2016A000011124","Men+","Median age","Years","308","units","0","v466690","1.2.105","27.5","","","","1"
"1978","Canada","2016A000011124","Men+","Median age","Years","308","units","0","v466690","1.2.105","27.9","","","","1"
"1979","Canada","2016A000011124","Men+","Median age","Years","308","units","0","v466690","1.2.105","28.2","","","","1"
"1980","Canada","2016A000011124","Men+","Median age","Years","308","units","0","v466690","1.2.105","28.5","","","","1"
"1981","Canada","2016A000011124","Men+","Median age","Years","308","units","0","v466690","1.2.105","28.8","","","","1"
"1982","Canada","2016A000011124","Men+","Median age","Years","308","units","0","v466690","1.2.105","29.1","","","","1"
"1983","Canada","2016A000011124","Men+","Median age","Years","308","units","0","v466690","1.2.105","29.5","","","","1"
"1984","Canada","2016A000011124","Men+","Median age","Years","308","units","0","v466690","1.2.105","29.8","","","","1"
"1985","Canada","2016A000011124","Men+","Median age","Years","308","units","0","v466690","1.2.105","30.2","","","","1"
"1986","Canada","2016A000011124","Men+","Median age","Years","308","units","0","v466690","1.2.105","30.6","","","","1"
"1987","Canada","2016A000011124","Men+","Median age","Years","308","units","0","v466690","1.2.105","31.0","","","","1"
"1988","Canada","2016A000011124","Men+","Median age","Years","308","units","0","v466690","1.2.105","31.4","","","","1"
"1989","Canada","2016A000011124","Men+","Median age","Years","308","units","0","v466690","1.2.105","31.7","","","","1"
"1990","Canada","2016A000011124","Men+","Median age","Years","308","units","0","v466690","1.2.105","32.1","","","","1"
"1991","Canada","2016A000011124","Men+","Median age","Years","308","units","0","v466690","1.2.105","32.5","","","","1"
"1992","Canada","2016A000011124","Men+","Median age","Years","308","units","0","v466690","1.2.105","32.8","","","","1"
"1993","Canada","2016A000011124","Men+","Median age","Years","308","units","0","v466690","1.2.105","33.2","","","","1"
"1994","Canada","2016A000011124","Men+","Median age","Years","308","units","0","v466690","1.2.105","33.6","","","","1"
"1995","Canada","2016A000011124","Men+","Median age","Years","308","units","0","v466690","1.2.105","34.0","","","","1"
"1996","Canada","2016A000011124","Men+","Median age","Years","308","units","0","v466690","1.2.105","34.3","","","","1"
"1997","Canada","2016A000011124","Men+","Median age","Years","308","units","0","v466690","1.2.105","34.7","","","","1"
"1998","Canada","2016A000011124","Men+","Median age","Years","308","units","0","v466690","1.2.105","35.2","","","","1"
"1999","Canada","2016A000011124","Men+","Median age","Years","308","units","0","v466690","1.2.105","35.6","","","","1"
"2000","Canada","2016A000011124","Men+","Median age","Years","308","units","0","v466690","1.2.105","36.0","","","","1"
"2001","Canada","2016A000011124","Men+","Median age","Years","308","units","0","v466690","1.2.105","36.4","","","","1"
"2002","Canada","2016A000011124","Men+","Median age","Years","308","units","0","v466690","1.2.105","36.7","","","","1"
"2003","Canada","2016A000011124","Men+","Median age","Years","308","units","0","v466690","1.2.105","37.1","","","","1"
"2004","Canada","2016A000011124","Men+","Median age","Years","308","units","0","v466690","1.2.105","37.4","","","","1"
"2005","Canada","2016A000011124","Men+","Median age","Years","308","units","0","v466690","1.2.105","37.7","","","","1"
"2006","Canada","2016A000011124","Men+","Median age","Years","308","units","0","v466690","1.2.105","38.0","","","","1"
"2007","Canada","2016A000011124","Men+","Median age","Years","308","units","0","v466690","1.2.105","38.2","","","","1"
"2008","Canada","2016A000011124","Men+","Median age","Years","308","units","0","v466690","1.2.105","38.5","","","","1"
"2009","Canada","2016A000011124","Men+","Median age","Years","308","units","0","v466690","1.2.105","38.7","","","","1"
"2010","Canada","2016A000011124","Men+","Median age","Years","308","units","0","v466690","1.2.105","38.9","","","","1"
"2011","Canada","2016A000011124","Men+","Median age","Years","308","units","0","v466690","1.2.105","39.1","","","","1"
"2012","Canada","2016A000011124","Men+","Median age","Years","308","units","0","v466690","1.2.105","39.3","","","","1"
"2013","Canada","2016A000011124","Men+","Median age","Years","308","units","0","v466690","1.2.105","39.4","","","","1"
"2014","Canada","2016A000011124","Men+","Median age","Years","308","units","0","v466690","1.2.105","39.5","","","","1"
"2015","Canada","2016A000011124","Men+","Median age","Years","308","units","0","v466690","1.2.105","39.7","","","","1"
"2016","Canada","2016A000011124","Men+","Median age","Years","308","units","0","v466690","1.2.105","39.7","","","","1"
"2017","Canada","2016A000011124","Men+","Median age","Years","308","units","0","v466690","1.2.105","39.7","","","","1"
"2018","Canada","2016A000011124","Men+","Median age","Years","308","units","0","v466690","1.2.105","39.7","","","","1"
"2019","Canada","2016A000011124","Men+","Median age","Years","308","units","0","v466690","1.2.105","39.6","","","","1"
"2020","Canada","2016A000011124","Men+","Median age","Years","308","units","0","v466690","1.2.105","39.7","","","","1"
"2021","Canada","2016A000011124","Men+","Median age","Years","308","units","0","v466690","1.2.105","40.0","","","","1"
"2022","Canada","2016A000011124","Men+","Median age","Years","308","units","0","v466690","1.2.105","39.8","","","","1"
"2023","Canada","2016A000011124","Men+","Median age","Years","308","units","0","v466690","1.2.105","39.5","","","","1"
"2024","Canada","2016A000011124","Men+","Median age","Years","308","units","0","v466690","1.2.105","39.2","","","","1"
"1971","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","10935563","","","","0"
"1972","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","11074522","","","","0"
"1973","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","11219876","","","","0"
"1974","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","11384620","","","","0"
"1975","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","11560946","","","","0"
"1976","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","11726453","","","","0"
"1977","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","11878074","","","","0"
"1978","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","12011234","","","","0"
"1979","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","12142451","","","","0"
"1980","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","12307830","","","","0"
"1981","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","12468682","","","","0"
"1982","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","12626241","","","","0"
"1983","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","12759682","","","","0"
"1984","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","12889230","","","","0"
"1985","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","13014010","","","","0"
"1986","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","13148901","","","","0"
"1987","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","13321475","","","","0"
"1988","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","13502708","","","","0"
"1989","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","13752280","","","","0"
"1990","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","13969405","","","","0"
"1991","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","14133029","","","","0"
"1992","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","14316130","","","","0"
"1993","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","14479467","","","","0"
"1994","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","14643479","","","","0"
"1995","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","14799830","","","","0"
"1996","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","14959904","","","","0"
"1997","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","15099494","","","","0"
"1998","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","15230046","","","","0"
"1999","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","15352617","","","","0"
"2000","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","15491918","","","","0"
